,id,name,url,urls_site,dr,da,cf,tf,obl,dom,traffic,price,pa,max_links,max_links_groups,lang_filter,category_filter,create_groups,ip,promoted,offer,in_front_page,is_new,created_at,status,TrType,type
0,2430,Cronica Global El Español,https://cronicaglobal.elespanol.com/,https://prensarank.com/,85,92,63,33,885,22148,546607,395,57,2,2,,,1,51.210.0.138,1,0,0,False,2018-04-15T19:23:08.000000Z,enabled,periódico,newspaper
1,2770,Metropoli Abierta El Español,https://metropoliabierta.elespanol.com/,https://prensarank.com/,85,92,59,28,302,3503,352003,245,47,2,2,,,1,144.76.175.200,1,0,0,False,2021-09-27T16:21:00.000000Z,enabled,periódico,newspaper
2,2149,i Leon,https://ileon.eldiario.es/,https://prensarank.com/,84,89,63,28,1727,2079,68617,290,49,4,3,,,1,185.18.17.19,0,0,0,False,2017-01-27T00:41:23.000000Z,enabled,periódico,newspaper
3,3324,Semana,https://www.semana.com/,https://prensarank.com/,82,87,52,29,9437,50070,7901509,3425,63,2,2,,,1,,1,0,0,False,2023-02-24T11:17:34.000000Z,enabled,periódico,newspaper
4,2039,La Voz de Galicia,https://www.lavozdegalicia.es/,https://prensarank.com/,81,88,60,61,2283,48235,2309963,830,65,1,1,,,0,77.27.236.100,1,0,0,False,2016-10-17T14:47:08.000000Z,enabled,periódico,newspaper
5,3102,El Financiero MX,https://www.elfinanciero.com.mx/,https://prensarank.com/,80,81,64,60,5273,42592,5927235,4130,62,2,2,,,1,,1,0,0,False,2022-11-09T07:21:31.000000Z,enabled,periódico,newspaper
6,2173,Publico,http://www.publico.es,https://prensarank.com/,80,88,62,33,23511,64862,2581549,1805,68,3,3,,,1,178.249.8.92,1,0,0,False,2017-02-13T00:02:18.000000Z,enabled,periódico,newspaper
7,2060,El Diario de Cantabria,https://eldiariocantabria.publico.es/,https://prensarank.com/,80,88,60,28,2719,2890,81648,270,52,4,3,,,1,104.22.4.10,0,0,0,False,2016-10-18T19:12:06.000000Z,enabled,periódico,newspaper
8,3265,Perfil,https://www.perfil.com/,https://prensarank.com/,79,88,58,54,9932,22049,3247605,655,63,3,3,,,1,,0,0,0,False,2023-01-17T11:54:11.000000Z,enabled,periódico,newspaper
9,3154,Diario Vasco,https://www.diariovasco.com/,https://prensarank.com/,77,79,53,60,160,20624,3457053,1955,62,2,2,,,1,,0,0,0,False,2022-11-25T08:08:40.000000Z,enabled,periódico,newspaper
10,2073,Diario de Sevilla,https://www.diariodesevilla.es/,https://prensarank.com/,77,85,66,50,9877,38789,3234190,270,59,1,1,,,0,176.34.179.218,1,1,0,False,2016-10-27T17:19:51.000000Z,enabled,periódico,newspaper
11,2775,Ideal,https://www.ideal.es/,https://prensarank.com/,77,83,51,56,411,21404,794599,575,62,2,2,,,1,96.16.248.135,1,0,0,False,2021-09-27T16:21:00.000000Z,enabled,periódico,newspaper
12,3528,El Mostrador,https://www.elmostrador.cl/,https://prensarank.com/,77,77,50,57,11027,24588,562905,1505,61,4,3,,,1,,1,0,0,True,2023-06-29T08:25:44.000000Z,enabled,periódico,newspaper
13,2387,Marketing Directo,https://www.marketingdirecto.com/,https://prensarank.com/,77,78,40,44,9,20983,192704,185,60,4,3,,,1,35.214.169.130,1,0,0,False,2017-11-01T16:10:10.000000Z,enabled,periódico,newspaper
14,1973,Startup,https://startup.info/es/,https://prensarank.com/,77,52,58,29,14057,17724,168126,135,53,3,3,,,1,162.159.135.42,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
15,3110,Economipedia,https://economipedia.com/,https://prensarank.com/,76,72,30,25,679,14122,5982880,755,54,1,1,,,0,,0,0,0,False,2022-11-15T10:16:52.000000Z,enabled,blog,blog
16,2096,El Confidencial Digital,https://www.elconfidencialdigital.com/,https://prensarank.com/,75,79,52,51,15109,15038,540699,230,58,3,3,,,1,104.25.57.34,1,0,0,False,2016-11-16T12:17:39.000000Z,enabled,periódico,newspaper
17,3310,Proceso MX,https://www.proceso.com.mx/,https://prensarank.com/,75,81,52,56,2414,32584,380207,755,62,4,3,,,1,,1,0,0,False,2023-02-20T09:05:29.000000Z,enabled,periódico,newspaper
18,3072,El Nacional CAT,https://www.elnacional.cat/,https://prensarank.com/,74,83,49,23,6936,20542,2715077,2855,54,1,1,,,0,,1,0,0,False,2022-10-11T10:36:24.000000Z,enabled,periódico,newspaper
19,3014,El Nacional VE,https://www.elnacional.com/,https://prensarank.com/,74,78,39,23,7311,38454,452315,455,57,4,3,,,1,,0,0,0,False,2022-09-12T07:53:12.000000Z,enabled,periódico,newspaper
20,2438,Que,https://www.que.es/,https://prensarank.com/,74,81,48,41,17956,31626,142840,155,62,4,3,,,1,188.114.97.6,1,0,0,False,2018-04-15T21:23:08.000000Z,enabled,periódico,newspaper
21,2934,Vanguardia,https://www.vanguardia.com/,https://prensarank.com/,73,76,50,52,730,32961,757569,395,58,3,3,,,1,,0,0,0,False,2022-07-14T09:54:28.000000Z,enabled,periódico,newspaper
22,2074,Diario de Cádiz,https://www.diariodecadiz.es/,https://prensarank.com/,73,74,62,49,8118,15380,699351,305,56,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:20:56.000000Z,enabled,periódico,newspaper
23,536,Facilisimo,https://www.facilisimo.com/,https://prensarank.com/,73,77,44,41,8171,8598,3166,375,58,4,3,,,1,34.102.219.198,0,1,0,False,2018-01-05T15:50:47.000000Z,enabled,blog,blog
24,3246,TyC Sports,https://www.tycsports.com/,https://prensarank.com/,72,78,56,39,844,9560,16007872,1225,61,3,3,,,1,,0,0,0,False,2023-01-11T12:32:34.000000Z,enabled,periódico,newspaper
25,890,Publimetro MX,http://www.publimetro.com.mx,https://prensarank.com/,72,83,50,33,5221,10447,1524486,5420,57,4,3,,,1,131.108.41.162,1,0,0,False,2018-02-01T23:10:57.000000Z,enabled,periódico,newspaper
26,2303,El Imparcial,https://www.elimparcial.com/,https://prensarank.com/,72,79,48,52,4500,49686,1351673,395,58,3,3,,,1,52.222.167.75,0,0,0,False,2017-07-07T20:05:31.000000Z,enabled,periódico,newspaper
27,3052,Canarias 7,https://www.canarias7.es/,https://prensarank.com/,72,74,55,56,3464,10371,725294,1130,58,2,2,,,1,,0,0,0,False,2022-09-27T17:04:46.000000Z,enabled,periódico,newspaper
28,2990,La Prensa Gráfica,https://www.laprensagrafica.com/,https://prensarank.com/,72,80,33,21,1445,23217,404927,455,58,4,3,,,1,,0,0,0,False,2022-08-02T10:08:06.000000Z,enabled,periódico,newspaper
29,2935,Crónica de Hoy,https://www.cronica.com.mx/,https://prensarank.com/,72,77,43,48,1980,18932,97464,140,59,3,3,,,1,,0,0,0,False,2022-07-14T09:56:09.000000Z,enabled,periódico,newspaper
30,2021,Andalucia Información,https://andaluciainformacion.es/,https://prensarank.com/,72,67,45,40,5699,8680,77803,185,54,4,3,,,1,13.249.12.33,0,0,0,False,2016-10-08T22:46:50.000000Z,enabled,periódico,newspaper
31,2034,Diario Siglo XXI,https://www.diariosigloxxi.com/,https://prensarank.com/,72,62,45,49,3657,9268,30952,125,55,1,1,,,0,188.166.141.62,0,0,0,False,2016-10-11T19:13:05.000000Z,enabled,periódico,newspaper
32,3247,Forbes Argentina,https://www.forbesargentina.com/,https://prensarank.com/,71,57,50,42,3086,3672,385394,1390,47,3,3,,,1,,0,0,0,False,2023-01-11T12:35:05.000000Z,enabled,periódico,newspaper
33,2079,Málaga Hoy,https://www.malagahoy.es/,https://prensarank.com/,71,68,60,30,7364,12865,376051,230,56,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:43:01.000000Z,enabled,periódico,newspaper
34,2827,La Patilla,https://www.lapatilla.com/,https://prensarank.com/,71,87,53,44,10738,37527,366096,405,58,3,3,,,1,188.114.96.3,0,0,0,False,2021-11-19T13:49:54.000000Z,enabled,periódico,newspaper
35,2080,Granada Hoy,https://www.granadahoy.com/,https://prensarank.com/,71,69,61,31,6851,13343,303187,230,53,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:44:33.000000Z,enabled,periódico,newspaper
36,2635,El Correo,https://elcorreoweb.es/,https://prensarank.com/,71,72,47,23,3234,13278,281847,905,54,4,3,,,1,89.140.110.20,0,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
37,3271,El Deber,https://eldeber.com.bo/,https://prensarank.com/,71,81,47,22,1217,8113,241222,680,54,3,3,,,1,,0,0,0,False,2023-01-19T10:25:51.000000Z,enabled,periódico,newspaper
38,3270,Montevideo,https://www.montevideo.com.uy/,https://prensarank.com/,71,72,53,44,1689,7275,122576,455,57,3,3,,,1,,0,0,0,False,2023-01-19T10:24:12.000000Z,enabled,periódico,newspaper
39,2027,Madrid Diario,https://www.madridiario.es/,https://prensarank.com/,71,72,45,47,13621,12938,103440,135,56,2,2,,,1,178.33.161.104,0,0,0,False,2016-10-10T16:57:46.000000Z,enabled,periódico,newspaper
40,2411,Merca2,https://www.merca2.es/,https://prensarank.com/,71,65,48,28,20934,15444,77109,155,54,4,3,,,1,172.64.170.11,1,0,0,False,2017-12-22T21:50:49.000000Z,enabled,periódico,newspaper
41,353,Gananci,https://gananci.org/,https://prensarank.com/,71,62,43,21,3074,5016,31509,230,43,4,3,,,1,104.21.53.132,0,0,0,False,2017-12-17T17:17:38.000000Z,enabled,blog,blog
42,1567,Isit vivid,https://isitvivid.com/,https://prensarank.com/,71,32,37,28,4169,1998,281,230,47,4,3,,,1,107.180.57.28,0,0,0,False,2019-05-09T21:16:37.000000Z,enabled,blog,blog
43,3003,Be Soccer,https://es.besoccer.com/,https://prensarank.com/,70,79,54,35,4420,2796,3508255,380,57,3,3,,,1,,0,0,0,False,2022-08-30T11:18:55.000000Z,enabled,periódico,newspaper
44,3249,Bae Negocios,https://www.baenegocios.com/,https://prensarank.com/,70,81,20,18,2820,27607,924726,470,51,3,3,,,1,,0,0,0,False,2023-01-11T12:41:34.000000Z,enabled,periódico,newspaper
45,3089,Economía 3,https://economia3.com/,https://prensarank.com/,70,61,67,25,13192,4557,843938,1655,48,1,1,,,0,,0,0,0,False,2022-10-25T10:28:01.000000Z,enabled,periódico,newspaper
46,2826,El Dinamo,https://www.eldinamo.cl/,https://prensarank.com/,70,87,49,21,9952,45732,327233,980,56,4,3,,,1,104.26.11.170,0,0,0,False,2021-11-19T13:49:54.000000Z,enabled,periódico,newspaper
47,2313,El Siglo de Torreón,https://www.elsiglodetorreon.com.mx,https://prensarank.com/,70,83,49,48,1802,52903,299225,375,59,4,3,,,1,104.16.145.52,0,0,0,False,2017-07-07T20:55:18.000000Z,enabled,periódico,newspaper
48,3380,The Clinic,https://www.theclinic.cl/,https://prensarank.com/,70,76,49,23,10131,30935,293253,1505,58,4,3,,,1,,1,0,0,False,2023-03-27T09:38:36.000000Z,enabled,periódico,newspaper
49,2388,Trece Bits,https://www.trecebits.com/,https://prensarank.com/,70,75,36,16,3688,27486,248497,905,56,4,3,,,1,35.214.164.226,0,0,0,False,2017-11-01T16:12:23.000000Z,enabled,periódico,newspaper
50,2198,La Voz de Asturias,https://www.lavozdeasturias.es/,https://prensarank.com/,70,69,47,47,2815,9923,222664,380,54,2,2,,,1,77.27.236.100,1,0,0,False,2017-02-13T00:48:49.000000Z,enabled,periódico,newspaper
51,2901,Alto Nivel,https://www.altonivel.com.mx/,https://prensarank.com/,70,71,45,44,7605,22320,196956,890,56,1,1,,,0,,1,0,0,False,2022-07-07T14:33:00.000000Z,enabled,periódico,newspaper
52,3002,El Desconcierto,https://www.eldesconcierto.cl/,https://prensarank.com/,70,82,46,20,2053,9450,138782,680,53,3,3,,,1,,0,0,0,False,2022-08-30T10:59:34.000000Z,enabled,periódico,newspaper
53,3383,Eupapeleo,https://eupapeleo.com/,https://prensarank.com/,70,54,34,27,135,3862,4322,65,42,3,3,,,1,,0,0,0,False,2023-03-28T10:37:57.000000Z,enabled,blog,blog
54,2675,El Progreso,https://www.elprogreso.es/,https://prensarank.com/,69,65,54,49,9680,8512,190374,195,51,2,2,,,1,172.67.70.71,0,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
55,3143,Quadratin,https://www.quadratin.com.mx/,https://prensarank.com/,69,76,46,38,1514,3601,73628,830,54,4,3,,,1,,0,0,0,False,2022-11-23T08:51:13.000000Z,enabled,periódico,newspaper
56,2939,Oaxaca Quadratin,https://oaxaca.quadratin.com.mx/,https://prensarank.com/,69,76,39,27,1195,2252,47368,315,48,3,3,,,1,,0,0,0,False,2022-07-14T10:07:59.000000Z,enabled,periódico,newspaper
57,2090,Te Interesa,https://www.teinteresa.es/,https://prensarank.com/,69,77,39,48,1846,11960,14834,215,57,4,3,,,1,51.210.207.92,1,0,0,False,2016-11-12T00:58:36.000000Z,enabled,periódico,newspaper
58,2055,El Mundo Financiero,https://www.elmundofinanciero.com/,https://prensarank.com/,69,51,40,24,11999,5071,4464,50,52,4,3,,,1,104.21.82.151,0,0,0,False,2016-10-17T21:36:50.000000Z,enabled,periódico,newspaper
59,2563,La Verdad Noticias,https://laverdadnoticias.com/,https://prensarank.com/,68,73,20,17,9779,111936,1342691,250,57,4,3,,,1,104.17.2.56,0,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
60,3087,Eco Inventos,https://ecoinventos.com/,https://prensarank.com/,68,75,46,18,4657,9002,168874,245,53,2,2,,,1,,0,0,0,False,2022-10-25T10:14:57.000000Z,enabled,blog,blog
61,1902,Homify,https://www.homify.es/,https://prensarank.com/,68,51,21,18,10406,2276,145128,605,45,2,2,,,1,151.101.2.9,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
62,2075,Diario de Jerez,https://www.diariodejerez.es/,https://prensarank.com/,68,64,60,31,7593,9512,124801,230,51,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:30:29.000000Z,enabled,periódico,newspaper
63,2346,Diario Critico,https://www.diariocritico.com/,https://prensarank.com/,68,71,43,43,2116,12841,34695,230,56,1,1,,,0,5.39.125.161,0,0,0,False,2017-08-04T19:54:37.000000Z,enabled,periódico,newspaper
64,3381,Red Diario Crítico,https://red.diariocritico.com/,https://prensarank.com/,68,71,27,9,630,309,75,155,42,1,1,,,0,,0,0,0,False,2023-03-27T09:41:37.000000Z,enabled,periódico,newspaper
65,2009,Cultura Mas,https://culturamas.es/,https://prensarank.com/,68,64,42,21,1577,2710,0,195,48,4,3,,,1,87.106.236.66,0,0,0,False,2021-11-19T13:53:54.000000Z,enabled,blog,blog
66,2356,Crónica,https://www.cronica.com.ar/,https://prensarank.com/,67,83,35,18,1408,32028,556601,470,58,3,3,,,1,13.32.153.72,0,0,0,False,2017-08-07T03:18:42.000000Z,enabled,periódico,newspaper
67,2077,Huelva Información,https://www.huelvainformacion.es/,https://prensarank.com/,67,69,60,46,7425,9820,247829,230,55,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:34:33.000000Z,enabled,periódico,newspaper
68,2940,Zócalo,http://www.zocalo.com.mx/,https://prensarank.com/,67,73,32,19,752,6806,144102,365,55,3,3,,,1,,0,0,0,False,2022-07-14T10:11:32.000000Z,enabled,periódico,newspaper
69,2108,Diario de Almería,https://www.diariodealmeria.es/,https://prensarank.com/,67,69,62,30,6273,7803,88424,230,47,1,1,,,0,176.34.179.218,1,0,0,False,2016-12-19T07:31:05.000000Z,enabled,periódico,newspaper
70,2684,Diario 16,https://diario16.com/,https://prensarank.com/,67,65,41,23,7201,7381,26113,140,51,4,3,,,1,104.21.58.83,1,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
71,3375,Altamira Web,https://altamiraweb.net/,https://prensarank.com/,67,52,29,30,823,4780,727,380,50,3,3,,,1,,0,0,0,False,2023-03-24T12:08:54.000000Z,enabled,blog,blog
72,2078,El Dia de Córdoba,https://www.eldiadecordoba.es/,https://prensarank.com/,66,62,58,30,6530,9516,162424,230,55,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:40:05.000000Z,enabled,periódico,newspaper
73,3255,Bioguía,https://www.bioguia.com/,https://prensarank.com/,66,72,29,15,6110,4197,95632,470,47,3,3,,,1,,0,0,0,False,2023-01-13T12:12:05.000000Z,enabled,blog,blog
74,3412,InfoNews,https://infonews.com/,https://prensarank.com/,66,73,34,21,775,3347,21606,335,50,4,3,,,1,,0,0,0,False,2023-04-20T06:58:46.000000Z,enabled,periódico,newspaper
75,2641,Analitica,https://www.analitica.com/,https://prensarank.com/,66,71,24,31,0,12759,11383,65,57,4,3,,,1,172.67.72.252,0,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
76,3245,El Destape,https://www.eldestapeweb.com/,https://prensarank.com/,65,78,65,24,1806,4892,798831,375,52,3,3,,,1,,0,0,0,False,2023-01-11T12:31:06.000000Z,enabled,periódico,newspaper
77,1545,Aula Facil,https://www.aulafacil.com/,https://prensarank.com/,65,78,44,51,1441,17555,707930,980,59,2,2,,,1,188.114.96.6,0,0,0,False,2019-05-09T21:16:36.000000Z,enabled,blog,blog
78,2650,MVS Noticias,https://mvsnoticias.com,https://prensarank.com/,65,68,41,19,2663,4776,251887,425,50,4,3,,,1,35.237.10.63,0,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
79,1251,Style Lovely,https://stylelovely.com/,https://prensarank.com/,65,62,39,14,53609,15240,171925,425,54,4,3,,,1,5.196.221.24,0,0,0,False,2018-08-14T18:06:41.000000Z,enabled,blog,blog
80,3139,Servimedia,https://www.servimedia.es/,https://prensarank.com/,65,62,41,49,256,3899,25561,455,53,2,2,,,1,,0,0,0,False,2022-11-22T10:50:33.000000Z,enabled,periódico,newspaper
81,3140,La Gaceta de Salamanca,https://www.lagacetadesalamanca.es/,https://prensarank.com/,64,67,44,44,1543,8864,428920,1205,54,1,1,,,0,,1,0,0,False,2022-11-22T10:55:22.000000Z,enabled,periódico,newspaper
82,3252,Diario Popular,https://www.diariopopular.com.ar/,https://prensarank.com/,64,79,50,18,1309,7570,329199,630,55,3,3,,,1,,0,0,0,False,2023-01-13T12:07:33.000000Z,enabled,periódico,newspaper
83,3520,Misiones Online,https://misionesonline.net/,https://prensarank.com/,64,66,47,46,1625,4601,256916,1555,52,3,3,,,1,,0,0,0,True,2023-06-20T10:38:35.000000Z,enabled,blog,blog
84,2753,La Nueva Crónica,https://www.lanuevacronica.com/,https://prensarank.com/,64,58,34,19,596,6535,186666,255,47,2,2,,,1,82.223.98.178,0,0,0,False,2020-11-21T19:30:21.000000Z,enabled,periódico,newspaper
85,2076,Europasur,https://www.europasur.es/,https://prensarank.com/,64,60,55,28,7200,7804,120293,230,51,1,1,,,0,176.34.179.218,1,0,0,False,2016-10-27T17:31:37.000000Z,enabled,periódico,newspaper
86,1505,En Colombia,https://encolombia.com/,https://prensarank.com/,63,69,44,40,5153,8761,200814,165,50,2,2,,,1,172.67.64.144,0,0,0,False,2019-05-09T21:16:33.000000Z,enabled,blog,blog
87,989,Silicon,https://www.silicon.es/,https://prensarank.com/,63,68,50,28,14885,4606,6281,605,47,4,3,,,1,95.131.143.115,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
88,2068,Región Digital,http://www.regiondigital.com/,https://prensarank.com/,63,53,44,44,1730,5255,4908,55,49,4,3,,,1,213.136.74.129,1,0,0,False,2016-10-21T19:05:49.000000Z,enabled,periódico,newspaper
89,1440,Vanillamist,https://www.vanillamist.com/,https://prensarank.com/,63,31,37,21,87,850,16,195,45,4,3,,,1,104.27.187.141,0,0,0,False,2018-11-16T14:14:52.000000Z,enabled,blog,blog
90,3510,A24,https://www.a24.com/,https://prensarank.com/,62,77,56,18,1740,4515,2026459,675,55,3,3,,,1,,0,0,0,True,2023-06-19T13:40:34.000000Z,enabled,periódico,newspaper
91,1933,Android Sis,https://www.androidsis.com/,https://prensarank.com/,62,70,45,38,1728,43120,390185,1130,56,1,1,,,0,178.255.231.115,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
92,2724,Moncloa,https://www.moncloa.com/,https://prensarank.com/,62,57,44,22,11324,9721,51287,140,53,4,3,,,1,172.67.69.76,1,1,0,False,2020-09-03T15:40:56.000000Z,enabled,periódico,newspaper
93,62,Decoracion 2,https://decoracion2.com/,https://prensarank.com/,62,66,37,35,672,12899,39176,545,53,4,3,,,1,185.104.134.129,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
94,2670,Diario de Pontevedra,https://www.diariodepontevedra.es/,https://prensarank.com/,61,62,51,46,6720,6083,77404,150,48,2,2,,,1,104.26.13.143,0,1,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
95,2028,Mundiario,https://www.mundiario.com/,https://prensarank.com/,61,68,47,26,7578,10576,67651,195,49,4,3,,,1,104.26.14.57,0,0,0,False,2016-10-10T17:01:39.000000Z,enabled,periódico,newspaper
96,1599,Economia de Hoy,https://www.economiadehoy.es/,https://prensarank.com/,61,47,38,17,22302,3924,17846,55,43,4,3,,,1,92.222.202.97,0,0,0,False,2019-05-09T21:16:40.000000Z,enabled,blog,blog
97,2524,El Periódico de Aquí,https://www.elperiodicodeaqui.com/,https://prensarank.com/,61,51,39,18,2658,4305,15821,120,51,4,3,,,1,31.200.242.126,0,0,0,False,2019-05-09T21:16:00.000000Z,enabled,periódico,newspaper
98,2373,Tercera Información,https://www.tercerainformacion.es/,https://prensarank.com/,61,66,45,45,11900,7755,2093,95,56,4,3,,,1,78.47.233.226,0,0,0,False,2017-10-06T20:38:58.000000Z,enabled,periódico,newspaper
99,3340,O Magazine,https://omagazine.fr/,https://prensarank.com/,60,51,37,28,3601,3618,25696,605,50,3,3,,,1,,0,0,0,False,2023-03-03T07:58:05.000000Z,enabled,blog,blog
100,2614,Diario Juridico,https://www.diariojuridico.com/,https://prensarank.com/,60,55,42,16,3902,3648,8649,125,51,4,3,,,1,172.67.200.99,0,0,0,False,2019-11-22T17:03:36.000000Z,enabled,periódico,newspaper
101,2031,GaliciaE,https://www.galiciae.com/,https://prensarank.com/,60,68,45,47,2921,2598,792,125,53,4,3,,,1,188.114.97.3,1,0,0,False,2016-10-11T15:23:34.000000Z,enabled,periódico,newspaper
102,3258,El Diario AR,https://www.eldiarioar.com/,https://prensarank.com/,59,57,52,25,6429,3031,431889,260,46,3,3,,,1,,0,0,0,False,2023-01-17T11:30:49.000000Z,enabled,periódico,newspaper
103,78,Educapeques,https://www.educapeques.com/,https://prensarank.com/,59,78,30,36,1177,70368,375998,105,58,1,1,,,0,104.21.27.99,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
104,1665,Peru Retail,https://www.peru-retail.com/,https://prensarank.com/,59,75,42,17,299244,39030,110228,240,53,4,3,,,1,104.26.13.118,0,0,0,False,2019-11-22T17:03:18.000000Z,enabled,blog,blog
105,2992,El Economista,https://www.eleconomista.net/,https://prensarank.com/,59,60,28,18,509,4352,85994,455,51,4,3,,,1,,0,0,0,False,2022-08-02T10:12:30.000000Z,enabled,periódico,newspaper
106,1290,iTravel Net,https://www.itravelnet.com/,https://prensarank.com/,59,41,39,25,5535,2447,653,105,53,4,3,,,1,162.255.118.194,0,0,0,False,2018-08-14T18:06:41.000000Z,enabled,blog,blog
107,2720,Telediario MX,https://www.telediario.mx/,https://prensarank.com/,58,69,41,29,1236,2428,501970,260,53,4,3,,,1,3.135.6.186,0,0,0,False,2020-07-09T15:31:00.000000Z,enabled,periódico,newspaper
108,1919,Bezzia,https://www.bezzia.com/,https://prensarank.com/,58,69,44,31,1619,12977,140589,1130,48,1,1,,,0,178.255.231.118,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
109,3024,AM Querétaro,https://amqueretaro.com/,https://prensarank.com/,58,63,34,16,3585,8774,110548,305,49,4,3,,,1,,0,0,0,False,2022-09-21T08:20:13.000000Z,enabled,periódico,newspaper
110,3269,Subrayado,https://www.subrayado.com.uy/,https://prensarank.com/,58,71,43,29,544,6416,65716,455,52,3,3,,,1,,0,0,0,False,2023-01-19T10:23:10.000000Z,enabled,periódico,newspaper
111,3201,El Diario,https://www.eldiario.com.co/,https://prensarank.com/,58,62,26,19,719,6427,50107,155,52,4,3,,,1,,0,0,0,False,2022-12-23T08:20:52.000000Z,enabled,periódico,newspaper
112,2458,Teleprensa,https://www.teleprensa.com/,https://prensarank.com/,58,55,16,17,1962,2612,18296,80,43,4,3,,,1,104.21.83.89,0,0,0,False,2018-04-15T21:23:08.000000Z,enabled,periódico,newspaper
113,553,Periodistas ES,https://periodistas-es.com/,https://prensarank.com/,58,59,41,39,5973,3693,7729,135,47,4,3,,,1,188.114.96.3,1,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
114,3512,Info Cielo,https://infocielo.com/,https://prensarank.com/,57,65,43,22,1702,3150,518453,605,51,3,3,,,1,,0,0,0,True,2023-06-19T13:47:56.000000Z,enabled,periódico,newspaper
115,1917,Actualidad Motor,https://www.actualidadmotor.com,https://prensarank.com/,57,68,46,36,1452,11027,393081,1430,53,1,1,,,1,,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
116,2845,El Cierre Digital,https://elcierredigital.com/,https://prensarank.com/,57,55,28,14,14,7458,217385,110,48,4,3,,,1,,0,0,0,False,2022-06-17T15:09:56.000000Z,enabled,periódico,newspaper
117,3165,One Step 4Ward,https://onestep4ward.com/,https://prensarank.com/,57,54,42,49,2231,5153,64112,485,53,1,1,,,0,,0,0,0,False,2022-12-12T09:11:10.000000Z,enabled,blog,blog
118,2013,Culturizando,https://culturizando.com/,https://prensarank.com/,57,67,42,14,4892,7169,24272,135,50,3,3,,,1,45.56.78.51,0,0,0,False,2021-11-19T13:53:54.000000Z,enabled,blog,blog
119,2036,HuelvaYa,https://huelvaya.es/,https://prensarank.com/,57,46,35,17,6700,5296,10881,65,48,4,3,,,1,104.21.43.142,0,0,0,False,2016-10-11T21:18:19.000000Z,enabled,periódico,newspaper
120,1738,El Mens,https://www.elmens.com/,https://prensarank.com/,57,46,21,14,12141,8197,1578,60,45,2,2,,,1,104.31.83.3,0,0,0,False,2020-07-10T12:08:08.000000Z,enabled,blog,blog
121,3325,Argentina Turismo,https://argentinaturismo.com.ar/,https://prensarank.com/,57,54,43,30,777,426,206,305,45,3,3,,,1,,0,0,0,False,2023-02-27T10:03:47.000000Z,enabled,blog,blog
122,1935,Creativos Online,https://www.creativosonline.org/,https://prensarank.com/,56,61,39,28,5523,10035,255377,830,53,1,1,,,0,178.255.230.82,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
123,3264,Urgente 24,https://urgente24.com/,https://prensarank.com/,56,73,43,23,2491,5175,199018,1220,52,3,3,,,1,,0,0,0,False,2023-01-17T11:51:05.000000Z,enabled,periódico,newspaper
124,3074,Centro Urbano,https://centrourbano.com/,https://prensarank.com/,56,49,37,14,2343,2562,29940,80,46,2,2,,,1,,0,0,0,False,2022-10-18T08:37:12.000000Z,enabled,blog,blog
125,3075,CiberPsique,https://ciberpsique.com/,https://prensarank.com/,56,31,29,8,186,405,3307,80,30,2,2,,,1,,0,0,0,False,2022-10-18T08:38:59.000000Z,enabled,blog,blog
126,1439,Myzeo,https://www.myzeo.com/,https://prensarank.com/,56,54,39,13,7882,4113,373,195,53,4,3,,,1,104.27.187.141,0,0,0,False,2018-11-16T14:14:52.000000Z,enabled,blog,blog
127,2279,La Flecha,https://laflecha.net/,https://prensarank.com/,56,60,20,25,5233,2823,259,135,48,4,3,,,1,94.23.85.110,0,0,0,False,2017-05-19T22:56:28.000000Z,enabled,periódico,newspaper
128,382,FP La Informática,https://www.fplainformatica.com/,https://prensarank.com/,56,18,22,16,290,188,4,40,35,4,3,,,1,89.46.88.8,0,0,0,False,2017-12-17T17:17:38.000000Z,enabled,blog,blog
